addr,bank,kind,canonical_addr,canonical_bank,covering_addr,covering_bank,evidence_count,source_flags_hex,source_flags
E5F2,7,standalone,E5F2,7,E5F2,7,1749,0x27,control|ptr_scan|table_run|xbank
8009,0,standalone,8009,0,8009,0,19,0x20,xbank
8009,1,standalone,8009,1,8009,1,19,0x20,xbank
8009,2,standalone,8009,2,8006,2,991,0x23,control|ptr_scan|xbank
8009,3,standalone,8009,3,8009,3,19,0x20,xbank
8009,4,standalone,8009,4,8009,4,19,0x20,xbank
8009,5,standalone,8009,5,8009,5,19,0x20,xbank
8009,6,standalone,8009,6,8009,6,19,0x20,xbank
D46D,7,standalone,D46D,7,C496,7,167,0x23,control|ptr_scan|xbank
946D,0,standalone,946D,0,946D,0,2,0x20,xbank
B46D,0,standalone,B46D,0,B46D,0,2,0x20,xbank
946D,1,standalone,946D,1,946D,1,2,0x20,xbank
B46D,1,standalone,B46D,1,B46D,1,2,0x20,xbank
946D,2,standalone,946D,2,946D,2,2,0x20,xbank
B46D,2,standalone,B46D,2,B46D,2,2,0x20,xbank
946D,3,standalone,946D,3,946D,3,2,0x20,xbank
B46D,3,standalone,B46D,3,B46D,3,2,0x20,xbank
946D,4,standalone,946D,4,946D,4,2,0x20,xbank
B46D,4,secondary,B0C6,4,B0C6,4,2,0x20,xbank
946D,5,standalone,946D,5,946D,5,2,0x20,xbank
B46D,5,standalone,B46D,5,B459,5,2,0x20,xbank
946D,6,standalone,946D,6,946D,6,2,0x20,xbank
B46D,6,standalone,B46D,6,B46D,6,2,0x20,xbank
800C,0,standalone,800C,0,800C,0,14,0x20,xbank
800C,1,standalone,800C,1,800C,1,14,0x20,xbank
800C,2,standalone,800C,2,800C,2,320,0x23,control|ptr_scan|xbank
800C,3,standalone,800C,3,800C,3,14,0x20,xbank
800C,4,standalone,800C,4,800C,4,14,0x20,xbank
800C,5,standalone,800C,5,800C,5,14,0x20,xbank
800C,6,standalone,800C,6,800C,6,14,0x20,xbank
DA23,7,standalone,DA23,7,CA16,7,168,0x23,control|ptr_scan|xbank
9A23,0,standalone,9A23,0,9A23,0,5,0x20,xbank
BA23,0,standalone,BA23,0,BA23,0,5,0x20,xbank
9A23,1,standalone,9A23,1,9A23,1,5,0x20,xbank
BA23,1,standalone,BA23,1,BA23,1,5,0x20,xbank
9A23,2,standalone,9A23,2,9A23,2,5,0x20,xbank
BA23,2,standalone,BA23,2,BA23,2,5,0x20,xbank
9A23,3,standalone,9A23,3,9A23,3,5,0x20,xbank
BA23,3,standalone,BA23,3,BA23,3,5,0x20,xbank
9A23,4,standalone,9A23,4,9A23,4,5,0x20,xbank
BA23,4,standalone,BA23,4,BA23,4,5,0x20,xbank
9A23,5,standalone,9A23,5,9A23,5,5,0x20,xbank
BA23,5,standalone,BA23,5,BA23,5,5,0x20,xbank
9A23,6,standalone,9A23,6,9A23,6,5,0x20,xbank
BA23,6,standalone,BA23,6,BA23,6,5,0x20,xbank
D444,7,standalone,D444,7,C496,7,168,0x23,control|ptr_scan|xbank
9444,0,standalone,9444,0,9444,0,5,0x20,xbank
B444,0,standalone,B444,0,B444,0,5,0x20,xbank
9444,1,standalone,9444,1,9444,1,5,0x20,xbank
B444,1,standalone,B444,1,B444,1,5,0x20,xbank
9444,2,standalone,9444,2,9444,2,5,0x20,xbank
B444,2,standalone,B444,2,B444,2,5,0x20,xbank
9444,3,standalone,9444,3,9444,3,5,0x20,xbank
B444,3,standalone,B444,3,B444,3,5,0x20,xbank
9444,4,standalone,9444,4,9444,4,5,0x20,xbank
B444,4,secondary,B0C6,4,B0C6,4,5,0x20,xbank
9444,5,secondary,943A,5,943A,5,5,0x20,xbank
B444,5,secondary,B212,5,B212,5,5,0x20,xbank
9444,6,standalone,9444,6,9444,6,5,0x20,xbank
B444,6,standalone,B444,6,B444,6,5,0x20,xbank
CD93,7,standalone,CD93,7,C004,7,2314,0x23,control|ptr_scan|xbank
8D93,0,standalone,8D93,0,8D93,0,2314,0x20,xbank
AD93,0,standalone,AD93,0,AD93,0,2314,0x20,xbank
8D93,1,standalone,8D93,1,8D93,1,2314,0x20,xbank
AD93,1,standalone,AD93,1,AD93,1,2314,0x20,xbank
8D93,2,standalone,8D93,2,8D93,2,2314,0x20,xbank
AD93,2,standalone,AD93,2,AD93,2,2314,0x20,xbank
8D93,3,standalone,8D93,3,8D93,3,2314,0x20,xbank
AD93,3,standalone,AD93,3,AD93,3,2314,0x20,xbank
8D93,4,standalone,8D93,4,8D93,4,2314,0x20,xbank
AD93,4,standalone,AD93,4,AD93,4,2314,0x20,xbank
8D93,5,secondary,8594,5,8594,5,2314,0x20,xbank
AD93,5,secondary,AD85,5,AD85,5,2314,0x20,xbank
8D93,6,standalone,8D93,6,8D93,6,2314,0x20,xbank
AD93,6,standalone,AD93,6,AD93,6,2314,0x20,xbank
BF2A,4,standalone,BF2A,4,BF2A,4,1,0x20,xbank
BFFE,7,standalone,BFFE,7,BFFE,7,5,0x22,ptr_scan|xbank
C039,7,standalone,C039,7,C039,7,1,0x20,xbank
C053,7,standalone,C053,7,C053,7,1,0x20,xbank
C192,7,secondary,C004,7,C004,7,4,0x22,ptr_scan|xbank
D130,7,standalone,D130,7,D130,7,152,0x23,control|ptr_scan|xbank
D195,7,standalone,D195,7,D195,7,171,0x23,control|ptr_scan|xbank
D191,7,standalone,D191,7,D191,7,172,0x23,control|ptr_scan|xbank
C3AD,7,secondary,C004,7,C004,7,3,0x22,ptr_scan|xbank
D201,7,standalone,D201,7,D201,7,174,0x23,control|ptr_scan|xbank
D278,7,standalone,D278,7,D278,7,173,0x23,control|ptr_scan|xbank
D280,7,standalone,D280,7,D280,7,173,0x23,control|ptr_scan|xbank
E510,7,standalone,E510,7,E510,7,2233,0x27,control|ptr_scan|table_run|xbank
E4D8,7,standalone,E4D8,7,E4D8,7,1142,0x23,control|ptr_scan|xbank
C452,7,standalone,C452,7,C452,7,1,0x20,xbank
C487,7,secondary,C004,7,C004,7,3,0x22,ptr_scan|xbank
8012,2,standalone,8012,2,8012,2,259,0x23,control|ptr_scan|xbank
D5F5,7,standalone,D5F5,7,C697,7,162,0x23,control|ptr_scan|xbank
8000,2,standalone,8000,2,8000,2,1019,0x23,control|ptr_scan|xbank
8003,2,standalone,8003,2,8003,2,1019,0x23,control|ptr_scan|xbank
D796,7,standalone,D796,7,C7D4,7,694,0x23,control|ptr_scan|xbank
D576,7,standalone,D576,7,C5F4,7,554,0x23,control|ptr_scan|xbank
D59B,7,standalone,D59B,7,C5F4,7,194,0x23,control|ptr_scan|xbank
C5E6,7,standalone,C5E6,7,C5E6,7,1,0x20,xbank
C5AF,7,secondary,C004,7,C004,7,4,0x22,ptr_scan|xbank
EEB4,7,standalone,EEB4,7,EEB4,7,257,0x27,control|ptr_scan|table_run|xbank
D60D,7,standalone,D60D,7,C697,7,316,0x23,control|ptr_scan|xbank
D662,7,standalone,D662,7,C697,7,149,0x23,control|ptr_scan|xbank
800F,2,standalone,800F,2,800F,2,240,0x23,control|ptr_scan|xbank
D6B8,7,standalone,D6B8,7,C73B,7,148,0x23,control|ptr_scan|xbank
D7E8,7,standalone,D7E8,7,C836,7,291,0x23,control|ptr_scan|xbank
D6F4,7,standalone,D6F4,7,C73B,7,147,0x23,control|ptr_scan|xbank
D756,7,standalone,D756,7,C7D4,7,765,0x23,control|ptr_scan|xbank
C74C,7,standalone,C74C,7,C74C,7,1,0x20,xbank
C74E,7,standalone,C74E,7,C74E,7,1,0x20,xbank
8006,2,standalone,8006,2,8006,2,949,0x23,control|ptr_scan|xbank
C736,7,standalone,C736,7,C736,7,1,0x20,xbank
C743,7,standalone,C743,7,C743,7,4,0x20,xbank
EDF6,7,standalone,EDF6,7,EDC0,7,200,0x27,control|ptr_scan|table_run|xbank
C831,7,standalone,C831,7,C831,7,9,0x22,ptr_scan|xbank
C833,7,secondary,C004,7,C004,7,8,0x22,ptr_scan|xbank
D950,7,standalone,D950,7,D950,7,126,0x23,control|ptr_scan|xbank
D920,7,standalone,D920,7,C915,7,125,0x23,control|ptr_scan|xbank
C84B,7,standalone,C84B,7,C84B,7,5,0x22,ptr_scan|xbank
D842,7,standalone,D842,7,C852,7,125,0x23,control|ptr_scan|xbank
E417,7,standalone,E417,7,E417,7,459,0x23,control|ptr_scan|xbank
CA11,7,standalone,CA11,7,CA11,7,12,0x22,ptr_scan|xbank
CA13,7,secondary,C004,7,C004,7,10,0x22,ptr_scan|xbank
D963,7,standalone,D963,7,D963,7,82,0x23,control|ptr_scan|xbank
E49D,7,standalone,E49D,7,E49D,7,97,0x23,control|ptr_scan|xbank
CA2B,7,standalone,CA2B,7,CA2B,7,6,0x22,ptr_scan|xbank
E436,7,standalone,E436,7,E436,7,282,0x23,control|ptr_scan|xbank
9388,5,standalone,9388,5,9366,5,3,0x21,control|xbank
BB90,6,standalone,BB90,6,BB90,6,35,0x24,table_run|xbank
BBCA,6,standalone,BBCA,6,BBCA,6,33,0x24,table_run|xbank
BCC0,6,standalone,BCC0,6,BCC0,6,26,0x24,table_run|xbank
9352,4,standalone,9352,4,9352,4,1,0x20,xbank
B3DA,4,standalone,B3DA,4,B3DA,4,91,0x21,control|xbank
B3F7,4,standalone,B3F7,4,B3F7,4,90,0x21,control|xbank
B409,4,standalone,B409,4,B409,4,88,0x21,control|xbank
B412,4,standalone,B412,4,B412,4,90,0x21,control|xbank
B424,4,standalone,B424,4,B424,4,91,0x21,control|xbank
B436,4,standalone,B436,4,B436,4,92,0x21,control|xbank
B467,4,standalone,B467,4,B467,4,92,0x21,control|xbank
B488,4,standalone,B488,4,B488,4,92,0x21,control|xbank
B50C,4,standalone,B50C,4,B50C,4,95,0x21,control|xbank
B505,4,standalone,B505,4,B505,4,95,0x21,control|xbank
B523,4,standalone,B523,4,B523,4,94,0x21,control|xbank
B4F0,4,standalone,B4F0,4,B4F0,4,94,0x21,control|xbank
B537,4,standalone,B537,4,B537,4,94,0x21,control|xbank
B4DA,4,standalone,B4DA,4,B4DA,4,94,0x21,control|xbank
B568,4,standalone,B568,4,B568,4,97,0x21,control|xbank
B595,4,standalone,B595,4,B595,4,97,0x21,control|xbank
B59D,4,standalone,B59D,4,B595,4,97,0x21,control|xbank
B5D5,4,standalone,B5D5,4,B5D5,4,100,0x21,control|xbank
B61B,4,standalone,B61B,4,B61B,4,97,0x21,control|xbank
B624,4,standalone,B624,4,B624,4,97,0x21,control|xbank
B62D,4,standalone,B62D,4,B62D,4,97,0x21,control|xbank
B648,4,standalone,B648,4,B648,4,98,0x21,control|xbank
B6B8,4,standalone,B6B8,4,B6B8,4,99,0x21,control|xbank
B664,4,standalone,B664,4,B664,4,98,0x21,control|xbank
B686,4,standalone,B686,4,B686,4,95,0x21,control|xbank
B6A1,4,standalone,B6A1,4,B6A1,4,95,0x21,control|xbank
B6D4,4,standalone,B6D4,4,B6D4,4,90,0x21,control|xbank
B711,4,standalone,B711,4,B711,4,180,0x21,control|xbank
B705,4,standalone,B705,4,B705,4,90,0x21,control|xbank
B723,4,standalone,B723,4,B723,4,90,0x21,control|xbank
B7AA,4,standalone,B7AA,4,B7AA,4,89,0x21,control|xbank
B7B5,4,standalone,B7B5,4,B7B5,4,89,0x21,control|xbank
B7BE,4,standalone,B7BE,4,B7BE,4,89,0x21,control|xbank
B75C,4,standalone,B75C,4,B75C,4,89,0x21,control|xbank
B767,4,standalone,B767,4,B767,4,90,0x21,control|xbank
B772,4,standalone,B772,4,B772,4,91,0x21,control|xbank
B77D,4,standalone,B77D,4,B77D,4,92,0x21,control|xbank
B802,4,standalone,B802,4,B802,4,96,0x21,control|xbank
B7D5,4,standalone,B7D5,4,B7D5,4,96,0x21,control|xbank
B7DE,4,standalone,B7DE,4,B7DE,4,96,0x21,control|xbank
B868,4,standalone,B868,4,B868,4,97,0x21,control|xbank
B85B,4,standalone,B85B,4,B85B,4,97,0x21,control|xbank
B8FA,4,standalone,B8FA,4,B8FA,4,97,0x21,control|xbank
B920,4,standalone,B920,4,B920,4,101,0x21,control|xbank
B953,4,standalone,B953,4,B953,4,96,0x21,control|xbank
B95F,4,standalone,B95F,4,B95F,4,96,0x21,control|xbank
BA01,4,standalone,BA01,4,BA01,4,97,0x21,control|xbank
BA06,4,standalone,BA06,4,BA06,4,97,0x21,control|xbank
BA58,4,standalone,BA58,4,BA58,4,98,0x21,control|xbank
E035,7,standalone,E035,7,E035,7,95,0x21,control|xbank
BB12,4,standalone,BB12,4,BB12,4,95,0x21,control|xbank
BABD,4,standalone,BABD,4,BABD,4,94,0x21,control|xbank
BAD0,4,standalone,BAD0,4,BAD0,4,95,0x21,control|xbank
BAE9,4,standalone,BAE9,4,BAE9,4,96,0x21,control|xbank
BAFC,4,standalone,BAFC,4,BAFC,4,97,0x21,control|xbank
BB5A,4,standalone,BB5A,4,BB5A,4,98,0x21,control|xbank
BB73,4,standalone,BB73,4,BB73,4,99,0x21,control|xbank
BB9F,4,standalone,BB9F,4,BB9F,4,101,0x21,control|xbank
BBCB,4,standalone,BBCB,4,BBCB,4,105,0x21,control|xbank
BBF7,4,standalone,BBF7,4,BBF7,4,107,0x21,control|xbank
BC23,4,standalone,BC23,4,BC23,4,108,0x21,control|xbank
BC3A,4,standalone,BC3A,4,BC3A,4,110,0x21,control|xbank
BC5B,4,standalone,BC5B,4,BC5B,4,109,0x21,control|xbank
94B6,5,standalone,94B6,5,8594,5,66,0x25,control|table_run|xbank
97C0,5,standalone,97C0,5,9483,5,145,0x25,control|table_run|xbank
B7C0,5,standalone,B7C0,5,B791,5,96,0x25,control|table_run|xbank
B3C8,5,secondary,B366,5,B366,5,1,0x20,xbank
932F,4,standalone,932F,4,932F,4,1,0x20,xbank
B34B,4,standalone,B34B,4,B34B,4,1,0x20,xbank
803C,4,standalone,803C,4,803C,4,96,0x21,control|xbank
A03C,4,standalone,A03C,4,A03C,4,96,0x21,control|xbank
B365,4,standalone,B365,4,B365,4,96,0x21,control|xbank
B3B3,4,standalone,B3B3,4,B3B3,4,94,0x21,control|xbank
B3FE,4,standalone,B3FE,4,B3FE,4,91,0x21,control|xbank
ED21,7,standalone,ED21,7,ED21,7,80,0x27,control|ptr_scan|table_run|xbank
932E,5,secondary,92FB,5,92FB,5,1,0x20,xbank
EC77,7,standalone,EC77,7,EC36,7,68,0x25,control|table_run|xbank
9324,6,standalone,9324,6,9324,6,1,0x20,xbank
B2F2,6,standalone,B2F2,6,B2F2,6,5,0x24,table_run|xbank
B2F8,6,standalone,B2F8,6,B2F8,6,2,0x24,table_run|xbank
B3CA,0,standalone,B3CA,0,B3CA,0,4,0x20,xbank
B4CA,0,standalone,B4CA,0,B4CA,0,4,0x20,xbank
B74B,0,standalone,B74B,0,B74B,0,3,0x20,xbank
BC95,0,standalone,BC95,0,BC95,0,2,0x20,xbank
BCBA,0,standalone,BCBA,0,BCBA,0,2,0x20,xbank
BDF7,0,standalone,BDF7,0,BDF7,0,2,0x20,xbank
BF8B,0,standalone,BF8B,0,BF8B,0,2,0x20,xbank
BFBD,0,standalone,BFBD,0,BFBD,0,3,0x20,xbank
98C0,5,standalone,98C0,5,9483,5,34,0x25,control|table_run|xbank
B8C0,5,standalone,B8C0,5,B8A0,5,34,0x25,control|table_run|xbank
92F3,0,standalone,92F3,0,92F3,0,1,0x20,xbank
B459,5,standalone,B459,5,B212,5,7,0x25,control|table_run|xbank
960D,0,standalone,960D,0,960D,0,21,0x20,xbank
B60D,0,standalone,B60D,0,B60D,0,21,0x20,xbank
960D,1,standalone,960D,1,960D,1,21,0x20,xbank
B60D,1,standalone,B60D,1,B60D,1,21,0x20,xbank
960D,2,standalone,960D,2,960D,2,21,0x20,xbank
B60D,2,standalone,B60D,2,B60D,2,21,0x20,xbank
960D,3,standalone,960D,3,960D,3,21,0x20,xbank
B60D,3,standalone,B60D,3,B60D,3,21,0x20,xbank
960D,4,standalone,960D,4,960D,4,21,0x20,xbank
B60D,4,standalone,B60D,4,B60D,4,21,0x20,xbank
960D,5,secondary,8594,5,8594,5,21,0x20,xbank
B60D,5,standalone,B60D,5,B60D,5,21,0x20,xbank
960D,6,standalone,960D,6,960D,6,21,0x20,xbank
B60D,6,standalone,B60D,6,B60D,6,21,0x20,xbank
9662,0,standalone,9662,0,9662,0,1,0x20,xbank
B662,0,standalone,B662,0,B662,0,1,0x20,xbank
9662,1,standalone,9662,1,9662,1,1,0x20,xbank
B662,1,standalone,B662,1,B662,1,1,0x20,xbank
9662,2,standalone,9662,2,9662,2,1,0x20,xbank
B662,2,standalone,B662,2,B662,2,1,0x20,xbank
9662,3,standalone,9662,3,9662,3,1,0x20,xbank
B662,3,standalone,B662,3,B662,3,1,0x20,xbank
9662,4,standalone,9662,4,9662,4,1,0x20,xbank
B662,4,standalone,B662,4,B662,4,1,0x20,xbank
9662,5,standalone,9662,5,9662,5,1,0x20,xbank
B662,5,standalone,B662,5,B662,5,1,0x20,xbank
9662,6,standalone,9662,6,9662,6,1,0x20,xbank
B662,6,standalone,B662,6,B662,6,1,0x20,xbank
800F,0,standalone,800F,0,800F,0,12,0x20,xbank
800F,1,standalone,800F,1,800F,1,12,0x20,xbank
800F,3,standalone,800F,3,800F,3,12,0x20,xbank
800F,4,standalone,800F,4,800F,4,14,0x20,xbank
800F,5,standalone,800F,5,800F,5,12,0x20,xbank
800F,6,standalone,800F,6,800F,6,12,0x20,xbank
9586,4,standalone,9586,4,9586,4,4,0x21,control|xbank
95A3,4,standalone,95A3,4,95A3,4,4,0x21,control|xbank
9615,5,standalone,9615,5,8594,5,27,0x25,control|table_run|xbank
E9F9,7,standalone,E9F9,7,E9F9,7,13,0x25,control|table_run|xbank
8006,0,standalone,8006,0,8006,0,68,0x20,xbank
8006,1,standalone,8006,1,8006,1,68,0x20,xbank
8006,3,standalone,8006,3,8006,3,68,0x20,xbank
8006,4,standalone,8006,4,8006,4,68,0x20,xbank
8006,5,secondary,8004,5,8004,5,68,0x20,xbank
8006,6,standalone,8006,6,8006,6,68,0x20,xbank
975A,2,standalone,975A,2,975A,2,2,0x20,xbank
EF9B,7,standalone,EF9B,7,EF9B,7,159,0x27,control|ptr_scan|table_run|xbank
ECF7,7,standalone,ECF7,7,ECF7,7,37,0x25,control|table_run|xbank
AF84,4,standalone,AF84,4,AF84,4,73,0x20,xbank
AF9F,4,standalone,AF9F,4,AF9F,4,74,0x20,xbank
AFBF,4,standalone,AFBF,4,AFBF,4,90,0x20,xbank
B06A,4,standalone,B06A,4,B06A,4,74,0x20,xbank
B071,4,standalone,B071,4,B071,4,74,0x20,xbank
B072,4,standalone,B072,4,B072,4,74,0x20,xbank
B09A,4,standalone,B09A,4,B09A,4,76,0x20,xbank
B0A8,4,standalone,B0A8,4,B0A8,4,77,0x20,xbank
B0AF,4,standalone,B0AF,4,B0AF,4,77,0x20,xbank
B0D0,4,standalone,B0D0,4,B0D0,4,77,0x21,control|xbank
B13E,4,standalone,B13E,4,B13E,4,156,0x21,control|xbank
B0F2,4,standalone,B0F2,4,B0F2,4,79,0x21,control|xbank
B131,4,standalone,B131,4,B131,4,79,0x21,control|xbank
B144,4,standalone,B144,4,B144,4,78,0x21,control|xbank
B152,4,standalone,B152,4,B152,4,79,0x21,control|xbank
B154,4,standalone,B154,4,B152,4,80,0x21,control|xbank
B16F,4,standalone,B16F,4,B16F,4,83,0x21,control|xbank
B173,4,standalone,B173,4,B16F,4,83,0x21,control|xbank
B1AE,4,standalone,B1AE,4,B1AE,4,84,0x21,control|xbank
B1B7,4,standalone,B1B7,4,B1B7,4,84,0x21,control|xbank
B1C0,4,standalone,B1C0,4,B1C0,4,85,0x21,control|xbank
B1C9,4,standalone,B1C9,4,B1C9,4,86,0x21,control|xbank
B1D2,4,standalone,B1D2,4,B1D2,4,88,0x21,control|xbank
B1DB,4,standalone,B1DB,4,B1DB,4,89,0x21,control|xbank
B1F1,4,standalone,B1F1,4,B1F1,4,90,0x21,control|xbank
B250,4,standalone,B250,4,B250,4,90,0x21,control|xbank
B2BE,4,standalone,B2BE,4,B2BE,4,90,0x21,control|xbank
B266,4,standalone,B266,4,B266,4,90,0x21,control|xbank
B27D,4,standalone,B27D,4,B27D,4,91,0x21,control|xbank
B28B,4,standalone,B28B,4,B28B,4,91,0x21,control|xbank
B2AC,4,standalone,B2AC,4,B2AC,4,182,0x21,control|xbank
B2D8,4,standalone,B2D8,4,B2D8,4,92,0x21,control|xbank
B2E8,4,standalone,B2E8,4,B2E8,4,92,0x21,control|xbank
8F9B,5,standalone,8F9B,5,8594,5,22,0x25,control|table_run|xbank
8F65,5,secondary,8594,5,8594,5,1,0x20,xbank
AF8E,5,secondary,AF74,5,AF74,5,5,0x24,table_run|xbank
C825,7,secondary,C004,7,C004,7,4,0x20,xbank
8825,0,standalone,8825,0,8825,0,4,0x20,xbank
A825,0,standalone,A825,0,A825,0,4,0x20,xbank
8825,1,standalone,8825,1,8825,1,4,0x20,xbank
A825,1,standalone,A825,1,A825,1,4,0x20,xbank
8825,2,standalone,8825,2,8825,2,4,0x20,xbank
A825,2,standalone,A825,2,A825,2,4,0x20,xbank
8825,3,standalone,8825,3,8825,3,4,0x20,xbank
A825,3,standalone,A825,3,A825,3,4,0x20,xbank
8825,4,standalone,8825,4,8825,4,4,0x20,xbank
A825,4,standalone,A825,4,A825,4,4,0x20,xbank
8825,5,secondary,8594,5,8594,5,4,0x20,xbank
A825,5,standalone,A825,5,A825,5,4,0x20,xbank
8825,6,secondary,8801,6,8801,6,4,0x20,xbank
A825,6,standalone,A825,6,A825,6,4,0x20,xbank
8F89,6,standalone,8F89,6,8F89,6,1,0x20,xbank
8F0A,6,standalone,8F0A,6,8F0A,6,1,0x20,xbank
8F12,6,standalone,8F12,6,8F12,6,1,0x20,xbank
8FB5,6,standalone,8FB5,6,8FB5,6,2,0x20,xbank
D009,7,secondary,C004,7,C004,7,2,0x20,xbank
9009,0,standalone,9009,0,9009,0,2,0x20,xbank
B009,0,standalone,B009,0,B009,0,2,0x20,xbank
9009,1,standalone,9009,1,9009,1,2,0x20,xbank
B009,1,standalone,B009,1,B009,1,2,0x20,xbank
9009,2,standalone,9009,2,9009,2,2,0x20,xbank
B009,2,standalone,B009,2,B009,2,2,0x20,xbank
9009,3,standalone,9009,3,9009,3,6,0x20,xbank
B009,3,standalone,B009,3,B009,3,2,0x20,xbank
9009,4,standalone,9009,4,9009,4,2,0x20,xbank
B009,4,standalone,B009,4,B009,4,2,0x20,xbank
9009,5,standalone,9009,5,9009,5,2,0x20,xbank
B009,5,standalone,B009,5,B009,5,2,0x20,xbank
9009,6,standalone,9009,6,9009,6,2,0x20,xbank
B009,6,standalone,B009,6,B009,6,2,0x20,xbank
9067,6,standalone,9067,6,9067,6,2,0x20,xbank
9054,6,standalone,9054,6,9054,6,2,0x20,xbank
9048,6,standalone,9048,6,9048,6,2,0x20,xbank
90EC,6,standalone,90EC,6,90EC,6,2,0x20,xbank
91FE,6,standalone,91FE,6,91FE,6,2,0x20,xbank
9247,6,standalone,9247,6,9247,6,2,0x20,xbank
9249,6,standalone,9249,6,9249,6,2,0x20,xbank
926A,6,standalone,926A,6,926A,6,4,0x20,xbank
929C,6,standalone,929C,6,929C,6,3,0x20,xbank
92D4,6,standalone,92D4,6,92D4,6,3,0x20,xbank
92EE,6,standalone,92EE,6,92EE,6,7,0x20,xbank
931C,6,standalone,931C,6,931C,6,11,0x20,xbank
93FD,6,standalone,93FD,6,93FD,6,10,0x20,xbank
9418,6,standalone,9418,6,9418,6,12,0x20,xbank
9456,6,standalone,9456,6,9456,6,13,0x20,xbank
9507,6,standalone,9507,6,9507,6,13,0x20,xbank
94F9,6,standalone,94F9,6,94F9,6,13,0x20,xbank
94D9,6,standalone,94D9,6,94D9,6,13,0x20,xbank
9521,6,standalone,9521,6,9521,6,13,0x20,xbank
9549,6,standalone,9549,6,9549,6,13,0x20,xbank
9612,6,standalone,9612,6,9612,6,13,0x20,xbank
9646,6,standalone,9646,6,9646,6,13,0x20,xbank
9666,6,standalone,9666,6,9666,6,13,0x20,xbank
C50F,7,secondary,C004,7,C004,7,13,0x20,xbank
850F,0,standalone,850F,0,850F,0,13,0x20,xbank
A50F,0,standalone,A50F,0,A50F,0,13,0x20,xbank
850F,1,standalone,850F,1,850F,1,13,0x20,xbank
A50F,1,standalone,A50F,1,A50F,1,13,0x20,xbank
850F,2,standalone,850F,2,850F,2,13,0x20,xbank
A50F,2,standalone,A50F,2,A50F,2,13,0x20,xbank
850F,3,standalone,850F,3,850F,3,13,0x20,xbank
A50F,3,standalone,A50F,3,A50F,3,13,0x20,xbank
850F,4,standalone,850F,4,850F,4,13,0x20,xbank
A50F,4,standalone,A50F,4,A50F,4,13,0x20,xbank
850F,5,standalone,850F,5,850F,5,13,0x20,xbank
A50F,5,standalone,A50F,5,A50F,5,13,0x20,xbank
850F,6,secondary,84EA,6,84EA,6,13,0x20,xbank
A50F,6,standalone,A50F,6,A500,6,13,0x20,xbank
96C3,6,standalone,96C3,6,96C3,6,13,0x20,xbank
96EE,6,standalone,96EE,6,96EE,6,13,0x20,xbank
972C,6,standalone,972C,6,972C,6,15,0x20,xbank
97BC,6,standalone,97BC,6,97BC,6,15,0x20,xbank
980F,6,standalone,980F,6,980F,6,15,0x20,xbank
97F6,6,standalone,97F6,6,97F6,6,15,0x20,xbank
982A,6,standalone,982A,6,982A,6,15,0x20,xbank
98AC,6,standalone,98AC,6,98AC,6,15,0x20,xbank
98FD,6,standalone,98FD,6,98FD,6,16,0x20,xbank
990D,6,standalone,990D,6,990D,6,16,0x20,xbank
FB10,7,standalone,FB10,7,FB10,7,17,0x20,xbank
9949,6,standalone,9949,6,9949,6,16,0x20,xbank
9937,6,standalone,9937,6,9937,6,17,0x20,xbank
9958,6,standalone,9958,6,9958,6,17,0x20,xbank
9981,6,standalone,9981,6,9981,6,18,0x20,xbank
9A47,6,standalone,9A47,6,9A47,6,19,0x20,xbank
9A4B,6,standalone,9A4B,6,9A4B,6,19,0x20,xbank
FB00,7,standalone,FB00,7,FB00,7,20,0x20,xbank
9AC6,6,standalone,9AC6,6,9AC6,6,20,0x20,xbank
9AEB,6,standalone,9AEB,6,9AEB,6,20,0x20,xbank
9B12,6,standalone,9B12,6,9B12,6,20,0x20,xbank
9B6A,6,standalone,9B6A,6,9B6A,6,20,0x20,xbank
F000,7,secondary,EF9B,7,EF9B,7,20,0x20,xbank
9B9C,6,standalone,9B9C,6,9B9C,6,20,0x20,xbank
9BA3,6,standalone,9BA3,6,9BA3,6,21,0x20,xbank
9C63,6,standalone,9C63,6,9C63,6,21,0x20,xbank
9CDB,6,standalone,9CDB,6,9CDB,6,21,0x20,xbank
AF07,6,standalone,AF07,6,AF07,6,1,0x20,xbank
B02D,2,standalone,B02D,2,B02D,2,5,0x20,xbank
B774,2,standalone,B774,2,B774,2,5,0x20,xbank
B9AF,2,standalone,B9AF,2,B9AF,2,4,0x20,xbank
B9E2,2,standalone,B9E2,2,B9E2,2,4,0x20,xbank
BA49,2,standalone,BA49,2,BA49,2,5,0x20,xbank
BA85,2,standalone,BA85,2,BA85,2,5,0x20,xbank
9087,3,standalone,9087,3,9087,3,4,0x20,xbank
912C,3,standalone,912C,3,912C,3,7,0x20,xbank
9163,3,standalone,9163,3,9163,3,8,0x20,xbank
9174,3,standalone,9174,3,9174,3,8,0x20,xbank
9264,3,standalone,9264,3,9264,3,8,0x20,xbank
9436,3,standalone,9436,3,9436,3,8,0x20,xbank
950F,3,standalone,950F,3,950F,3,8,0x20,xbank
9528,3,standalone,9528,3,9528,3,9,0x20,xbank
97A6,3,standalone,97A6,3,97A6,3,9,0x20,xbank
FE20,7,secondary,FCFD,7,FCFD,7,14,0x20,xbank
FC11,7,secondary,F72F,7,F72F,7,20,0x22,ptr_scan|xbank
